ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,Attrition
S8483,36,Travel_Frequently,Research & Development,6,,Life Sciences,,Male,High,3,Research Director,Low,Married,3,No,16.0,Excellent,,80,0,9.0,3,Better,2.0,0,2.0,2.0,16225.2,No
S8484,36,Travel_Frequently,Research & Development,13,Below College,Other,High,Male,Medium,3,Manufacturing Director,High,Divorced,1,Yes,14.0,Excellent,Medium,80,1,14.0,3,Good,,6,0.0,5.0,10830.76,Yes
S8485,32,Travel_Frequently,Research & Development,7,,Life Sciences,Very High,Female,High,2,Laboratory Technician,High,Married,1,No,17.0,Excellent,Low,80,0,9.0,2,Better,,3,1.0,1.0,18282.04,No
S8486,34,Travel_Frequently,,11,Bachelor,Life Sciences,High,Male,Medium,2,Human Resources,Medium,Divorced,4,No,11.0,Excellent,High,80,2,14.0,4,Best,,8,1.0,8.0,13785.16,Yes
S8487,20,Travel_Frequently,Research & Development,1,Below College,Medical,Low,Male,Medium,1,Research Director,Medium,Single,1,No,14.0,Excellent,High,80,0,2.0,3,Good,2.0,1,1.0,1.0,14369.84,No
S8488,36,Travel_Frequently,Research & Development,2,Bachelor,Medical,High,Male,High,3,Manufacturing Director,High,Married,1,No,14.0,Excellent,Medium,80,0,10.0,2,Better,10.0,7,6.0,8.0,15763.57,No
S8489,41,Travel_Frequently,Research & Development,8,Bachelor,,,Female,Medium,1,Manager,High,Married,5,No,16.0,Excellent,High,80,1,7.0,3,Good,0.0,0,0.0,,5841.7,No
S8490,19,Travel_Frequently,Sales,1,Below College,Technical Degree,High,Male,Low,1,Sales Representative,Low,Single,0,No,21.0,Outstanding,Low,80,0,1.0,5,Best,0.0,0,0.0,0.0,8024.47,No
S8491,51,Travel_Rarely,Research & Development,10,College,Medical,High,Male,Medium,4,Human Resources,Medium,Married,5,Yes,,Excellent,Medium,80,0,28.0,1,Better,11.0,7,6.0,7.0,15561.99,No
S8492,34,Travel_Rarely,Human Resources,5,College,,Medium,Male,Medium,1,Human Resources,Very High,Divorced,1,No,13.0,Excellent,High,80,1,,3,,5.0,1,0.0,3.0,11059.84,No
S8493,47,Travel_Rarely,Research & Development,9,College,Medical,High,Male,High,2,Manufacturing Director,Low,Divorced,2,No,11.0,Excellent,High,80,1,,2,Better,5.0,1,3.0,4.0,15974.84,No
S8494,26,Travel_Frequently,Research & Development,11,College,Medical,Low,Female,High,2,Healthcare Representative,Low,Married,1,Yes,13.0,Excellent,High,80,1,5.0,3,Better,5.0,3,3.0,3.0,12260.59,No
S8495,31,Travel_Rarely,Research & Development,3,Below College,Human Resources,Very High,Male,Medium,2,Sales Representative,Low,Married,3,No,11.0,Excellent,,80,1,13.0,1,,6.0,0,0.0,4.0,11781.64,No
S8496,42,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,High,Male,Medium,1,Research Scientist,High,Single,1,No,16.0,Excellent,,80,0,2.0,2,Good,2.0,2,1.0,2.0,16285.88,No
S8497,25,Travel_Frequently,Sales,9,,,,Female,Medium,2,Sales Executive,Very High,Single,0,No,14.0,Excellent,Medium,80,0,,3,Better,4.0,2,,0.0,16749.49,No
S8498,48,Travel_Frequently,,19,College,Human Resources,Low,Male,Medium,1,Human Resources,Very High,Married,2,No,14.0,Excellent,High,80,0,5.0,2,Good,4.0,2,1.0,0.0,14241.4,No
S8499,38,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,High,Male,High,3,Manufacturing Director,High,Single,4,Yes,14.0,Excellent,Very High,80,0,10.0,4,Best,1.0,0,0.0,0.0,14478.95,No
S8500,41,Travel_Frequently,Sales,4,Bachelor,Marketing,,Female,High,2,Sales Executive,Medium,Single,1,No,18.0,Excellent,High,80,0,8.0,5,Better,8.0,7,7.0,7.0,12393.97,No
S8501,40,Travel_Rarely,Research & Development,1,,Medical,Low,Female,High,1,Research Scientist,Very High,Married,5,No,14.0,Excellent,,80,0,14.0,2,,6.0,5,1.0,2.0,11843.16,No
S8502,40,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,Very High,Male,Medium,1,Research Scientist,Medium,Single,0,No,14.0,Excellent,High,80,0,5.0,2,Good,4.0,2,0.0,2.0,18032.29,No
S8503,39,Travel_Frequently,Research & Development,2,Below College,Medical,High,,Medium,1,Research Scientist,High,Married,0,No,20.0,Outstanding,High,80,0,4.0,2,Good,3.0,1,1.0,2.0,13616.15,No
S8504,26,Travel_Rarely,Research & Development,18,,Medical,High,Male,Low,1,Laboratory Technician,Very High,Married,1,Yes,14.0,Excellent,Medium,80,0,,3,Bad,1.0,0,0.0,0.0,12398.54,No
S8505,30,Travel_Rarely,Research & Development,7,College,Marketing,Very High,Female,Medium,1,Laboratory Technician,Medium,Married,1,No,12.0,Excellent,Low,80,0,9.0,4,Better,9.0,0,1.0,7.0,11950.0,No
S8506,44,Travel_Rarely,Research & Development,8,,Life Sciences,High,Male,High,2,Healthcare Representative,Medium,Divorced,3,No,15.0,Excellent,Medium,80,1,24.0,3,Better,5.0,4,,4.0,12880.41,No
S8507,27,Travel_Frequently,Human Resources,21,Bachelor,Human Resources,Low,Male,Medium,1,Human Resources,Medium,Divorced,1,No,12.0,Excellent,Low,80,0,1.0,2,Good,1.0,0,0.0,0.0,16670.89,No
S8508,41,Travel_Rarely,,1,Bachelor,Life Sciences,,Female,High,3,Sales Executive,Very High,Divorced,2,No,15.0,Excellent,Low,80,0,13.0,4,,,6,0.0,2.0,11679.27,No
S8509,38,Travel_Frequently,Research & Development,8,Bachelor,Medical,Very High,Male,Medium,2,Research Scientist,Medium,Divorced,1,Yes,16.0,Excellent,High,80,1,20.0,3,Better,20.0,11,0.0,7.0,14124.78,No
S8510,30,Travel_Frequently,Research & Development,20,Bachelor,Life Sciences,Very High,Male,High,1,Research Scientist,Medium,Divorced,1,Yes,17.0,Excellent,,80,0,7.0,3,Good,7.0,2,4.0,6.0,16068.26,No
S8511,33,Travel_Frequently,Sales,14,Bachelor,Life Sciences,Low,Male,High,2,Sales Executive,Low,Single,1,No,19.0,Excellent,High,80,0,,2,Good,0.0,0,0.0,0.0,15508.55,No
S8512,36,Travel_Rarely,Research & Development,10,Master,Technical Degree,Very High,Male,High,3,Healthcare Representative,High,Married,3,No,12.0,Excellent,Low,80,0,10.0,0,Better,7.0,7,1.0,7.0,12545.14,No
S8513,25,Travel_Rarely,Research & Development,17,,Medical,Medium,Female,High,1,Manufacturing Director,Medium,Married,0,No,14.0,Excellent,High,80,1,6.0,2,Good,5.0,2,1.0,,12832.87,No
S8514,37,Travel_Frequently,,16,College,,High,Female,Medium,2,Manufacturing Director,Medium,Married,2,No,14.0,Excellent,Low,80,1,9.0,4,Good,6.0,2,0.0,2.0,8243.33,No
S8515,45,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Medium,Female,High,2,Laboratory Technician,Medium,Divorced,8,No,18.0,Excellent,High,80,1,20.0,2,Bad,17.0,9,0.0,15.0,12626.62,No
S8516,28,Travel_Frequently,Sales,6,Bachelor,Life Sciences,Very High,Female,High,2,Sales Executive,High,Married,1,No,14.0,Excellent,High,80,0,10.0,0,Good,7.0,6,1.0,,13498.67,Yes
S8517,49,Travel_Frequently,Sales,2,Bachelor,Medical,Very High,Female,Medium,2,Sales Executive,Medium,Married,2,No,14.0,Excellent,Very High,80,0,,3,Good,9.0,6,0.0,8.0,14887.71,No
S8518,41,Travel_Frequently,Research & Development,19,Master,Life Sciences,Medium,Male,High,2,Research Director,Low,Married,1,No,14.0,Excellent,High,80,1,6.0,4,Good,4.0,1,0.0,,7960.17,No
S8519,35,Non-Travel,Research & Development,7,,,,Male,Medium,1,Research Scientist,High,Divorced,3,No,13.0,Excellent,Very High,80,1,11.0,2,Better,7.0,7,0.0,7.0,21295.61,No
S8520,26,Travel_Rarely,Research & Development,16,College,,Low,Male,High,2,Research Director,High,Divorced,2,No,14.0,Excellent,Low,80,1,6.0,3,Better,,0,0.0,0.0,12867.27,No
S8521,31,Non-Travel,Human Resources,3,Below College,Medical,High,Female,High,1,Research Director,,Divorced,1,Yes,12.0,Excellent,Very High,80,1,4.0,3,Best,4.0,2,,3.0,13087.18,No
S8522,18,Travel_Frequently,Research & Development,2,College,Medical,Low,Male,Medium,1,Sales Executive,Very High,Single,1,No,12.0,Excellent,High,80,0,0.0,2,Best,0.0,0,0.0,0.0,16078.68,No
S8523,47,Travel_Frequently,Research & Development,8,,,Low,Female,High,4,Manager,High,Married,6,No,14.0,Excellent,High,80,1,22.0,2,Good,,7,6.0,6.0,15076.51,No
S8524,32,Travel_Rarely,,10,Bachelor,Life Sciences,High,Male,Medium,1,Research Scientist,Low,Single,4,Yes,17.0,Excellent,High,80,0,3.0,4,Better,1.0,0,0.0,0.0,11610.79,No
S8525,40,Travel_Frequently,Sales,14,Bachelor,Marketing,Medium,Male,Medium,2,Sales Executive,Medium,Married,1,No,14.0,Excellent,Medium,80,0,15.0,3,Good,10.0,6,2.0,7.0,13300.11,Yes
S8526,36,Travel_Rarely,Sales,5,Bachelor,Technical Degree,Very High,Female,High,2,Sales Representative,Very High,Married,3,No,14.0,Excellent,High,80,1,23.0,7,Best,0.0,0,0.0,0.0,3362.67,No
S8527,22,Travel_Rarely,Research & Development,22,Below College,Technical Degree,Medium,Female,High,1,Sales Executive,High,Married,1,No,11.0,Excellent,Medium,80,0,3.0,2,Better,3.0,2,1.0,2.0,13669.67,Yes
S8528,42,Non-Travel,,5,Bachelor,Marketing,High,Male,High,1,Human Resources,Medium,Divorced,4,No,11.0,Excellent,High,80,1,10.0,2,,7.0,6,1.0,7.0,13170.4,Yes
S8529,28,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,,Female,Medium,1,Research Scientist,High,Divorced,1,No,14.0,Excellent,,80,1,1.0,2,Bad,1.0,0,0.0,0.0,16441.66,No
S8530,57,Travel_Rarely,Research & Development,22,Bachelor,,Low,Female,High,1,Research Scientist,High,Divorced,1,No,12.0,Excellent,High,80,1,2.0,2,Better,2.0,2,2.0,2.0,22650.76,No
S8531,48,Travel_Rarely,,14,Bachelor,,Medium,Female,High,1,Manufacturing Director,High,Single,1,No,12.0,Excellent,High,80,0,5.0,3,Better,,3,0.0,1.0,17793.06,No
S8532,29,Travel_Frequently,Research & Development,9,College,Life Sciences,,Male,Low,1,Research Scientist,Low,Married,5,No,19.0,Excellent,,80,0,3.0,4,,0.0,0,0.0,0.0,12505.38,No
S8533,46,Travel_Rarely,,1,College,Life Sciences,Very High,Male,High,1,Human Resources,Low,Single,6,No,12.0,Excellent,High,80,0,10.0,3,Best,7.0,6,5.0,7.0,15623.24,No
S8534,20,Travel_Rarely,Research & Development,14,Below College,Human Resources,,Male,High,1,Healthcare Representative,Medium,Divorced,0,No,10.0,Good,,80,1,,4,,0.0,0,0.0,0.0,4802.56,Yes
S8535,20,Travel_Rarely,Human Resources,5,,Other,Low,Female,Medium,1,Laboratory Technician,High,Married,1,No,13.0,Excellent,High,80,0,,2,Better,1.0,0,0.0,0.0,11701.72,No
S8536,58,Travel_Frequently,Human Resources,17,Master,Human Resources,,Female,High,4,Research Director,High,Married,1,Yes,12.0,Good,Low,80,0,20.0,3,Better,0.0,0,0.0,0.0,17685.89,No
S8537,29,Travel_Rarely,Sales,11,Bachelor,Marketing,High,Female,Low,2,Sales Executive,Medium,Married,1,No,18.0,Excellent,,80,1,8.0,3,Better,8.0,1,0.0,3.0,17180.44,Yes
S8538,32,Travel_Frequently,Research & Development,12,Below College,Other,Medium,Male,High,2,Human Resources,High,Married,0,Yes,12.0,Excellent,Low,80,0,10.0,1,Better,7.0,6,5.0,6.0,13471.48,No
S8539,26,Travel_Rarely,Research & Development,2,Bachelor,Marketing,,Male,Low,1,Research Scientist,High,Married,6,No,13.0,Excellent,Medium,80,0,4.0,3,Good,2.0,2,2.0,1.0,18935.78,No
S8540,39,Non-Travel,Research & Development,8,Bachelor,,,Female,High,1,Laboratory Technician,Medium,Divorced,2,No,11.0,Excellent,High,80,1,10.0,2,,7.0,7,0.0,7.0,14914.42,No
S8541,37,Travel_Frequently,,11,College,Marketing,Medium,Male,Medium,1,Manager,Low,Married,1,No,,Excellent,High,80,0,4.0,1,,4.0,4,4.0,1.0,13019.89,No
S8542,42,Travel_Rarely,,4,Bachelor,Technical Degree,Very High,Female,Medium,2,Sales Representative,Very High,Married,3,No,12.0,Good,High,80,0,22.0,6,Best,1.0,0,0.0,0.0,3746.16,Yes
S8543,41,Non-Travel,Human Resources,3,Master,,Very High,Female,High,2,Laboratory Technician,Low,Married,7,No,15.0,Excellent,Low,80,0,11.0,3,Better,6.0,3,0.0,4.0,15691.45,No
S8544,34,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,High,Male,High,1,Research Director,Medium,Single,1,No,14.0,Excellent,Medium,80,0,8.0,1,,8.0,6,7.0,6.0,12414.91,No
S8545,42,Travel_Frequently,Research & Development,9,Bachelor,,Low,Female,Medium,3,Manufacturing Director,High,Divorced,4,No,12.0,Excellent,Medium,80,1,17.0,3,Better,2.0,0,0.0,1.0,12584.27,No
S8546,39,Travel_Frequently,Human Resources,7,Bachelor,Life Sciences,,Male,Medium,2,Laboratory Technician,High,Divorced,6,No,11.0,Excellent,Medium,80,1,14.0,2,Better,8.0,4,0.0,6.0,15318.39,No
S8547,48,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,,Female,Medium,5,Research Director,Very High,Single,6,No,12.0,Excellent,,80,0,25.0,3,Best,,0,0.0,0.0,15301.3,Yes
S8548,35,Non-Travel,Research & Development,5,Bachelor,Other,,Male,High,2,Manager,Medium,Married,1,Yes,13.0,Excellent,Low,80,0,6.0,1,Better,5.0,4,1.0,,16546.76,No
S8549,41,Non-Travel,Research & Development,5,College,Life Sciences,Low,Female,Medium,1,Research Scientist,Low,Divorced,6,No,17.0,Excellent,Low,80,1,5.0,2,Bad,1.0,0,0.0,0.0,13814.07,Yes
S8550,41,Travel_Rarely,Research & Development,6,Bachelor,,,Male,High,2,Manufacturing Director,Low,Divorced,2,No,13.0,Excellent,Low,80,1,9.0,2,Better,7.0,5,,4.0,15603.06,No
S8551,32,Travel_Frequently,Research & Development,1,,Medical,Medium,Male,Medium,1,Sales Executive,Medium,Divorced,0,No,14.0,Excellent,Medium,80,1,4.0,2,Better,3.0,2,1.0,2.0,15209.61,No
S8552,35,Travel_Rarely,,7,,Life Sciences,High,Female,Medium,1,Laboratory Technician,Very High,Married,1,No,18.0,Excellent,,80,1,1.0,5,Good,1.0,0,0.0,1.0,13140.0,No
S8553,29,Travel_Rarely,Sales,9,Below College,Life Sciences,High,Male,Medium,2,Sales Executive,Medium,Divorced,1,No,14.0,Excellent,Low,80,1,7.0,2,Better,7.0,6,0.0,7.0,14246.23,No
S8554,36,Travel_Rarely,Human Resources,2,Below College,Life Sciences,Very High,Male,Medium,1,Manager,High,Married,1,Yes,15.0,Excellent,High,80,0,,2,Good,4.0,2,1.0,,13524.77,No
S8555,21,Travel_Rarely,Research & Development,11,Bachelor,Life Sciences,High,Male,High,1,Sales Executive,Medium,Single,1,No,15.0,Excellent,,80,0,1.0,0,Better,1.0,0,0.0,0.0,17107.84,No
S8556,46,Travel_Frequently,Research & Development,1,College,Marketing,Medium,,Medium,3,Manager,Low,Divorced,1,No,19.0,Excellent,,80,2,22.0,3,Good,17.0,11,12.0,6.0,4571.11,No
S8557,42,Travel_Rarely,Research & Development,7,,Medical,,Male,Low,5,Laboratory Technician,Medium,Married,6,No,12.0,Excellent,,80,0,20.0,2,Better,19.0,14,6.0,16.0,13611.11,No
S8558,43,Travel_Rarely,Research & Development,14,College,Marketing,,Male,High,4,Manager,Very High,Divorced,5,No,22.0,Outstanding,,80,1,23.0,2,Good,15.0,11,1.0,8.0,9253.23,Yes
S8559,38,Travel_Frequently,Research & Development,22,Master,Other,,Male,Medium,2,Healthcare Representative,Very High,Married,0,No,12.0,Excellent,High,80,2,6.0,3,,5.0,4,0.0,3.0,10896.48,No
S8560,28,Travel_Rarely,Research & Development,2,Master,Medical,High,Female,High,1,Research Scientist,High,Single,6,No,17.0,Excellent,Very High,80,0,,3,Good,2.0,2,2.0,1.0,16168.22,No
S8561,30,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,High,Female,Medium,2,Healthcare Representative,Very High,Married,1,No,19.0,Excellent,Low,80,3,11.0,3,Better,11.0,10,10.0,8.0,15260.8,No
S8562,34,Non-Travel,Sales,16,Master,Marketing,,Male,High,2,Sales Executive,High,Married,2,No,16.0,Excellent,,80,0,5.0,0,Good,4.0,2,2.0,2.0,15920.07,Yes
S8563,41,Travel_Rarely,Sales,23,College,Life Sciences,Very High,Female,High,3,Sales Executive,High,Single,3,Yes,16.0,Excellent,Very High,80,0,21.0,2,Better,2.0,0,0.0,2.0,13895.11,Yes
S8564,46,Travel_Frequently,Sales,8,Bachelor,Life Sciences,,Male,High,2,Sales Executive,Medium,Divorced,5,No,19.0,Excellent,High,80,2,13.0,2,Better,,6,0.0,5.0,15264.82,No
S8565,60,Travel_Frequently,Sales,28,Bachelor,Marketing,High,Male,Medium,3,Sales Executive,Low,Married,4,No,19.0,Excellent,Very High,80,0,22.0,5,Best,18.0,13,13.0,11.0,8230.19,No
S8566,29,Travel_Rarely,Sales,4,Bachelor,Life Sciences,Very High,Female,High,1,Sales Executive,Very High,Divorced,4,No,10.0,Good,Very High,80,3,13.0,2,Better,6.0,6,0.0,6.0,11686.93,Yes
S8567,36,Travel_Rarely,Research & Development,10,Master,Marketing,Medium,Male,Low,1,Manager,High,Divorced,4,No,14.0,Excellent,Medium,80,0,8.0,1,Good,5.0,5,1.0,,14799.09,No
S8568,42,Travel_Rarely,Human Resources,10,Bachelor,Human Resources,High,Male,High,4,Manager,Low,Married,0,No,14.0,Excellent,High,80,1,21.0,5,Better,20.0,7,0.0,9.0,11657.97,No
S8569,35,Travel_Frequently,Sales,9,Bachelor,,Medium,Male,High,1,Sales Representative,High,Divorced,2,No,17.0,Excellent,High,80,1,10.0,2,,8.0,4,2.0,6.0,8246.21,Yes
S8570,39,Travel_Rarely,Research & Development,7,Bachelor,Marketing,Low,Male,High,1,Research Director,High,Married,2,No,19.0,Excellent,High,80,0,6.0,4,Better,3.0,1,0.0,0.0,14989.4,No
S8571,27,Travel_Rarely,Research & Development,20,College,Life Sciences,,Male,Medium,1,Manager,Medium,Married,2,No,15.0,Excellent,Low,80,0,2.0,1,,1.0,0,0.0,0.0,14187.18,No
S8572,36,Travel_Frequently,Sales,8,Master,Life Sciences,Low,,High,2,Sales Executive,High,Divorced,3,No,11.0,Excellent,High,80,1,,3,Good,,1,0.0,1.0,13691.97,No
S8573,33,Non-Travel,Human Resources,2,,,Low,Male,Medium,1,Healthcare Representative,Medium,Single,0,No,17.0,Excellent,,80,0,5.0,4,Better,3.0,2,1.0,2.0,17202.2,No
S8574,39,Travel_Rarely,Human Resources,0,,Medical,,Male,Medium,5,Manager,Medium,Married,8,No,10.0,Good,Very High,80,0,16.0,1,Better,10.0,13,7.0,14.0,14813.62,No
S8575,20,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,High,Male,High,1,Research Scientist,Medium,Single,1,No,14.0,Excellent,High,80,0,0.0,0,Better,0.0,0,0.0,0.0,14650.6,No
S8576,29,Travel_Rarely,Sales,23,Below College,Life Sciences,Very High,Male,Medium,3,Sales Executive,Low,Married,1,No,13.0,Excellent,Low,80,1,11.0,3,,,8,3.0,10.0,14986.17,No
S8577,19,Travel_Rarely,,0,Bachelor,Human Resources,High,Female,Very High,1,Healthcare Representative,,Divorced,0,Yes,21.0,Outstanding,High,80,2,0.0,2,Better,0.0,0,0.0,0.0,4307.72,No
S8578,37,Travel_Rarely,Research & Development,5,College,Marketing,,Male,High,2,Manager,Medium,Married,3,No,14.0,Excellent,,80,0,12.0,4,Better,8.0,5,2.0,7.0,13724.4,No
S8579,29,Travel_Frequently,Research & Development,21,Bachelor,,High,Male,High,1,Sales Executive,Very High,Married,4,No,15.0,Excellent,Medium,80,0,4.0,4,Better,3.0,1,0.0,2.0,12319.13,No
S8580,21,Travel_Rarely,Research & Development,11,Below College,Marketing,Medium,Female,High,1,Research Director,Low,Single,0,No,12.0,Excellent,,80,0,3.0,4,Better,2.0,2,1.0,2.0,13360.9,No
S8581,33,Non-Travel,Research & Development,8,,,High,Female,High,1,Laboratory Technician,Medium,Divorced,1,No,11.0,Excellent,High,80,1,9.0,2,Better,7.0,7,0.0,7.0,14460.42,No
S8582,36,Travel_Frequently,Sales,8,Master,Life Sciences,Low,,High,2,Sales Executive,High,Divorced,3,No,11.0,Excellent,High,80,1,,3,Good,,1,0.0,1.0,13691.97,No
S8583,38,Travel_Rarely,Sales,7,Master,Marketing,Low,Male,Medium,2,Sales Executive,Medium,Divorced,2,No,13.0,Excellent,Medium,80,0,12.0,2,Good,2.0,1,0.0,0.0,17598.28,No
S8584,33,Non-Travel,Research & Development,10,College,Medical,High,Female,Low,3,Healthcare Representative,,Married,1,Yes,13.0,Excellent,Medium,80,1,,3,Better,4.0,0,2.0,,12709.77,No
S8585,46,Travel_Frequently,Research & Development,6,Master,Other,,,Medium,3,Research Scientist,Medium,Divorced,5,No,17.0,Excellent,Low,80,1,20.0,2,Better,8.0,6,1.0,2.0,12077.36,Yes
S8586,23,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,,Female,High,1,Laboratory Technician,Medium,Single,1,No,12.0,Excellent,Medium,80,0,0.0,2,Better,0.0,0,0.0,0.0,11890.46,No
S8587,55,Travel_Rarely,Sales,2,,Life Sciences,High,Male,Medium,2,Sales Executive,High,Married,3,No,17.0,Excellent,High,80,0,11.0,2,Better,6.0,2,0.0,5.0,15983.94,No
S8588,42,Travel_Rarely,Sales,7,College,Life Sciences,High,Male,Medium,3,Sales Executive,Very High,Married,1,No,14.0,Excellent,Low,80,1,,4,Better,12.0,7,5.0,7.0,13189.56,No
S8589,33,Non-Travel,Research & Development,22,Master,Other,,Female,Low,2,Research Scientist,Very High,Married,0,Yes,14.0,Excellent,Medium,80,0,17.0,3,Better,17.0,11,7.0,13.0,19344.64,No
S8590,28,Travel_Frequently,Research & Development,5,,Medical,Very High,Male,Medium,1,Research Scientist,Low,Single,3,No,14.0,Excellent,Medium,80,0,6.0,2,Bad,5.0,2,3.0,4.0,11628.35,No
S8591,31,Travel_Rarely,Research & Development,11,College,Medical,,Male,High,1,Manager,High,Married,4,Yes,13.0,Excellent,Medium,80,0,7.0,2,Bad,5.0,3,0.0,4.0,20880.31,No
S8592,32,Travel_Rarely,Research & Development,10,Bachelor,Medical,High,Female,High,3,Manager,Very High,Single,2,No,25.0,Outstanding,Medium,80,0,10.0,5,Best,,2,0.0,0.0,18321.89,No
S8593,26,Non-Travel,,10,Bachelor,Marketing,High,Female,High,1,Manager,Very High,Divorced,1,No,12.0,Excellent,Medium,80,1,4.0,2,Good,4.0,3,2.0,2.0,13448.45,No
S8594,34,Non-Travel,Research & Development,3,Bachelor,Medical,,Female,Medium,2,Laboratory Technician,Medium,Married,1,No,17.0,Excellent,High,80,0,13.0,3,Better,10.0,8,2.0,8.0,17563.27,Yes
S8595,18,Travel_Rarely,Sales,2,Below College,Marketing,High,Female,Low,2,Sales Representative,,Married,1,No,12.0,Excellent,Low,80,0,3.0,0,Best,3.0,1,0.0,1.0,16564.09,Yes
S8596,30,Travel_Frequently,,8,Bachelor,,Medium,Male,Medium,1,Sales Executive,High,Married,6,No,13.0,Excellent,Medium,80,0,4.0,2,Better,2.0,0,0.0,0.0,15189.39,No
S8597,33,Travel_Rarely,Research & Development,8,,Life Sciences,Low,Male,Medium,1,Manufacturing Director,Low,Single,1,No,12.0,Excellent,Medium,80,0,5.0,3,Better,,1,0.0,0.0,14915.49,No
S8598,22,Travel_Rarely,Research & Development,26,,Medical,,,High,1,Healthcare Representative,Very High,Married,4,No,6.0,Good,High,80,3,4.0,7,Bad,0.0,0,0.0,0.0,12144.13,No
S8599,48,Travel_Rarely,,24,Bachelor,,High,Male,Medium,3,Research Scientist,Low,Divorced,3,No,12.0,Excellent,Medium,80,0,20.0,2,Better,6.0,4,,1.0,15321.04,No
S8600,40,Travel_Rarely,Research & Development,22,Bachelor,Life Sciences,High,Male,High,2,Research Director,High,Married,5,No,13.0,Excellent,Medium,80,0,10.0,3,Better,8.0,6,1.0,3.0,14893.9,No
S8601,36,Travel_Frequently,,3,,Life Sciences,Medium,Female,Medium,3,Sales Executive,High,Single,1,No,12.0,Excellent,,80,0,11.0,2,Better,5.0,3,0.0,3.0,14365.81,No
S8602,46,Travel_Rarely,Research & Development,13,Master,Life Sciences,High,Female,High,2,Healthcare Representative,Medium,Single,6,No,14.0,Excellent,Very High,80,0,19.0,3,Better,10.0,7,0.0,9.0,15302.38,No
